obs_id,price_pred
id_000195,-245.13866499063442
id_000196,13409.117270748378
id_000197,20729.005539467275
id_000198,10027.34655353893
id_000199,40320.31930833828
id_000200,39074.92929062045
id_000201,-31216.887252239958
id_000202,-19469.944652877293
id_000203,63797.35199327221
id_000204,-33480.44101863276
id_000205,39753.705123070366
id_000206,-59248.14733471884
id_000207,123945.69747857646
id_000208,-44777.67514866069
id_000209,68114.08577080624
id_000210,-13512.352117809445
id_000211,-37255.83938158593
id_000212,71210.70830130945
id_000213,-7639.801365164272
id_000214,50657.3116073546
id_000215,-56416.138288985865
id_000216,-43852.97943930413
id_000217,-72617.25508375169
id_000218,60242.594736538515
id_000219,21820.102625524636
id_000220,2595.2966376380355
id_000221,37196.57691307568
id_000222,1449.9598220619591
id_000223,60452.968491790074
id_000224,6187.441110099044
id_000225,-18855.67590091408
id_000226,-10517.623883520253
id_000227,-50137.85144555672
id_000228,43098.0886245525
id_000229,-2269.357717300314
id_000230,-40069.154819455245
id_000231,-42570.20220585892
id_000232,44930.62752947422
id_000233,44820.306976364474
id_000234,147064.64863942176
id_000235,66308.66673064385
id_000236,42273.446117337735
id_000237,33035.97716127444
id_000238,-39958.834266345475
id_000239,-76896.60164555834
id_000240,77689.10154902222
id_000241,81976.87436772455
id_000242,-38665.78968193231
id_000243,-21412.804110908757
id_000244,-17435.458249599746
id_000245,81079.2985231274
id_000246,8561.31542960155
id_000247,-156278.17937564492
id_000248,44262.11904799224
id_000249,15799.844104042346
id_000250,-1280.1549274569625
id_000251,-49067.28906143533
id_000252,-42607.589421586265
id_000253,-21229.550220416586
id_000254,37535.96482930065
id_000255,-43669.725548811955
id_000256,73776.26276819986
id_000257,157547.5076132029
id_000258,46488.28559865768
id_000259,63834.73920899953
id_000260,110897.28403790487
id_000261,25018.619452241917
id_000262,-27066.554851406734
id_000263,27721.614337001454
id_000264,-19222.183681898423
id_000265,12217.966982549267
id_000266,30626.556720116823
id_000267,-22666.620385522372
id_000268,-34827.72533256466
id_000269,181995.04948011646
id_000270,19979.137463707186
id_000271,42548.326953075986
id_000272,48476.95852931219
id_000273,-46803.73529504257
id_000274,8634.248766983921
id_000275,37169.457048316304
id_000276,45022.254474720314
id_000277,55276.04608538622
id_000278,-14732.463364840209
id_000279,-16363.0547714061
id_000280,-7685.614837787314
id_000281,-1215.6478469703216
id_000282,22296.930959618723
id_000283,57108.584990307936
id_000284,19410.682184367015
id_000285,-43176.04470092644
id_000286,-56434.83189684956
id_000287,-61932.448611614716
id_000288,23186.080547320198
id_000289,72557.99261524141
id_000290,75921.0697245872
id_000291,100395.7314562601
id_000292,54543.030523417525
id_000293,80750.17795787039
id_000294,62899.77614867501
id_000295,36353.24079799719
id_000296,-73872.91245243751
id_000297,13363.303798125336
id_000298,38406.42080913846
id_000299,69607.23675950294
id_000300,-12175.335154845528
id_000301,22598.931660116366
id_000302,75600.3754162259
id_000303,96776.4671190397
id_000304,4511.036230910053
id_000305,10897.802533376744
id_000306,-27295.62221452195
id_000307,-48040.69905586473
id_000308,-14264.061287641787
id_000309,-44604.6886091365
id_000310,-2708.798835667025
id_000311,-22887.26149174186
id_000312,51711.02147768458
id_000313,-73121.20328260516
id_000314,-41516.492335528936
id_000315,74234.39749443028
id_000316,-30365.12488026583
id_000317,48568.58547455828
id_000318,65629.89089819393
id_000319,92726.18792034825
id_000320,64805.248390979155
id_000321,-73167.01675522821
id_000322,40990.668883892526
id_000323,14371.200195832287
id_000324,19108.681483869375
id_000325,39074.92929062045
id_000326,34401.95508307006
id_000327,-18691.115618285563
id_000328,119528.91049890067
id_000329,-25581.83011960567
id_000330,-1353.0882648394545
id_000331,56375.56942833925
id_000332,69378.16939638773
id_000333,-11919.14792697093
id_000334,91424.7170790394
id_000335,-10911.251529263984
id_000336,6416.508473214257
id_000337,-26616.846382072003
id_000338,71595.90969015751
id_000339,64430.314353099086
id_000340,111813.55349036574
id_000341,48000.13019521811
id_000342,29829.034077661432
id_000343,82582.7168627921
id_000344,-39446.4598105963
id_000345,49282.90742866331
id_000346,81895.51477344646
id_000347,-44750.555283901325
id_000348,24916.725156027904
id_000349,-16.071301875417703
id_000350,9221.397654187807
id_000351,65382.129927215065
id_000352,24641.844320289645
id_000353,57447.97290653289
id_000354,88465.53496640525
id_000355,-8199.8303876087175
id_000356,-27414.36902452739
id_000357,52554.35759276302
id_000358,-13880.700992866048
id_000359,-3241.707993352142
id_000360,15799.844104042346
id_000361,-37439.09327207811
id_000362,105289.34677002998
id_000363,48247.891166196976
id_000364,-65222.592383578085
id_000365,23690.028746173673
id_000366,-59797.909006195354
id_000367,26859.584614059368
id_000368,63201.776849172646
id_000369,169908.7189645288
id_000370,-35331.67353141813
id_000371,67179.12271048166
id_000372,56467.19637358533
id_000373,53928.76177145431
id_000374,53333.18662735475
id_000375,-37539.146474219895
id_000376,56338.18221261193
id_000377,49237.09395604026
id_000378,48412.45144882549
id_000379,49164.160618657836
id_000380,51134.13994144868
id_000381,32752.670068640517
id_000382,25595.50098847782
id_000383,63403.72434752848
id_000384,-7456.547474672101
id_000385,56054.87511997794
id_000386,-104367.83270559272
id_000387,-31491.768087978216
id_000388,48393.75784096183
id_000389,36646.81524159917
id_000390,10183.480579271716
id_000391,36528.068431593696
id_000392,55642.55386637056
id_000393,26411.717238796868
id_000394,40257.65332192384
id_000395,-11892.028062211542
id_000396,-65314.21932882417
id_000397,10879.108925513028
id_000398,53955.88163621369
id_000399,58784.989869496865
id_000400,16853.553974372335
id_000401,122250.59899152388
id_000402,53837.134826208225
id_000403,69359.47578852407
id_000404,23919.09610928889
id_000405,85.82299433859589
id_000406,25037.313060105575
id_000407,55413.48650325534
id_000408,-28532.58597534411
id_000409,38177.35344602324
id_000410,11905.69893108369
id_000411,74775.73290901113
id_000412,-65387.152666206595
id_000413,35153.66425290241
id_000414,46011.4572645636
id_000415,14554.454086324455
id_000416,55257.35247752255
id_000417,-111368.8677600226
id_000418,82857.59769853036
id_000419,-72690.1884211341
id_000420,3328.3121996067202
id_000421,42648.380155217805
id_000422,51363.2073045639
id_000423,-68356.60212980869
id_000424,-121714.28631593459
id_000425,30947.25102847812
id_000426,-25829.591090584574
id_000427,2549.48316501499
id_000428,-38272.16203618858
id_000429,63743.11226375344
id_000430,53745.507880962134
id_000431,48714.45214932314
id_000432,58574.61611424531
id_000433,16799.314244853565
id_000434,45717.882820961684
id_000435,-33655.26865222923
id_000436,-55297.92133816918
id_000437,17944.65106042964
id_000438,-36935.14507322464
id_000439,34658.142310944604
id_000440,57108.584990307936
id_000441,20518.631784215773
id_000442,66446.10714851297
id_000443,-28551.279583207768
id_000444,-16244.307961400627
id_000445,15818.537711906003
id_000446,-24894.628030260028
id_000447,47835.56991258959
id_000448,-17618.712140091917
id_000449,-33930.14948796749
id_000450,55321.85955800925
id_000451,12611.594628292994
id_000452,19750.07010059197
id_000453,33596.00618371894
id_000454,-4845.179535158648
id_000455,88446.8413585416
id_000456,-49679.71671932629
id_000457,57914.533889659055
id_000458,57200.21193555402
id_000459,44380.865857997705
id_000460,-17379.377426008716
id_000461,52902.17176588371
id_000462,94943.92821411797
id_000463,-17187.697278620875
id_000464,17596.83688730895
id_000465,43995.664469149706
id_000466,19117.1077407651
id_000467,-58084.1169112791
id_000468,110035.25431496285
id_000469,3328.3121996067202
id_000470,13482.050608130812
id_000471,-2929.439941886514
id_000472,11383.057124366504
id_000473,-40535.71580258138
id_000474,52783.42495587823
id_000475,-8656.124019766889
id_000476,25183.17973487043
id_000477,-15446.78531894524
id_000478,37150.76344045265
id_000479,-101087.95628459728
id_000480,-38126.295361423756
id_000481,48833.198959328605
id_000482,48137.570613087235
id_000483,47908.50324997202
id_000484,140677.88233695508
id_000485,52673.10440276849
id_000486,-20752.7218863225
id_000487,-22741.394816977005
id_000488,-22547.873575516907
id_000489,15066.828542073657
id_000490,83132.47853426862
id_000491,53012.49231899345
id_000492,70935.8274655712
id_000493,25476.754178472347
id_000494,-118076.32837085053
id_000495,-27258.234998794604
id_000496,45709.45656406596
id_000497,19860.390653701717
id_000498,50336.6172989933
id_000499,-47894.83238109987
id_000500,-2525.5449451748573
id_000501,-16079.747678772113
id_000502,-41535.18594339262
id_000503,65117.51644244473
id_000504,45526.20267357378
id_000505,59261.818203590956
id_000506,46075.9643450503
id_000507,61571.18544260676
id_000508,62853.96267605197
id_000509,24999.92584437826
id_000510,2651.377461229007
id_000511,-18370.421309924262
id_000512,52142.03633915563
id_000513,163201.25835370083
id_000514,62826.84281129258
id_000515,18631.853149775285
id_000516,45297.135310458565
id_000517,15864.351184529045
id_000518,12730.341438298463
id_000519,24843.791818645474
id_000520,51207.073278831114
id_000521,-11186.132365002242
id_000522,-20065.519796976856
id_000523,689.8243953338824
id_000524,58774.722518528935
id_000525,-37053.891883230106
id_000526,76158.5633445981
id_000527,-25288.255676003755
id_000528,-10846.744448777281
id_000529,17147.12841797425
id_000530,-26387.779018956786
id_000531,73391.06137935186
id_000532,12463.886859455935
id_000533,-16610.81574238497
id_000534,22415.677769624195
id_000535,-32930.67934715624
id_000536,-9793.034578447292
id_000537,-8418.630399756003
id_000538,5839.6269369783
id_000539,48531.19825883096
id_000540,23029.94652158741
id_000541,94852.3012688719
id_000542,-7456.547474672101
id_000543,-14897.023647468723
id_000544,-19451.251045013636
id_000545,102246.96396904554
id_000546,63101.723647030834
id_000547,46808.979907018984
id_000548,-34350.89699847057
id_000549,-10507.356532552269
id_000550,2568.176772878647
id_000551,-45850.07862685436
id_000552,52985.372454234064
id_000553,20941.220388791095
id_000554,96409.95933805536
id_000555,-100794.38184099537
id_000556,-9353.59346008052
id_000557,41044.9086134113
id_000558,92607.4411103428
id_000559,-10067.91541418555
id_000560,-11442.31959287684
id_000561,85945.7939721379
id_000562,5683.492911245568
id_000563,46075.9643450503
id_000564,-24280.359278296808
id_000565,-82596.16585867933
id_000566,-9234.84665007505
id_000567,38708.42150963611
id_000568,11374.630867470834
id_000569,34108.38063946809
id_000570,24395.924443382974
id_000571,-18882.79576567346
id_000572,92497.12055723305
id_000573,-12331.469180578315
id_000574,-28899.093756328453
id_000575,93505.01695493999
id_000576,49759.735762757395
id_000577,9871.212527806081
id_000578,-19038.92979140625
id_000579,58593.30972210896
id_000580,25797.448486833648
id_000581,38800.048454882184
id_000582,49420.34784653244
id_000583,127583.65542366052
id_000584,1551.8541182759727
id_000585,387.82369483618095
id_000586,-1409.1690884304226
id_000587,-46795.309038146836
id_000588,35711.85218127459
id_000589,-13037.364877787617
id_000590,35016.22383503328
id_000591,7672.16584190002
id_000592,84442.37563247321
id_000593,-6998.412748441671
id_000594,72466.36566999531
id_000595,84625.62952296538
id_000596,68030.88508245582
id_000597,55128.338316549154
id_000598,47698.12949472046
id_000599,41494.617082746
id_000600,-72067.49341227517
id_000601,109622.93306135546
id_000602,-39573.63287749747
id_000603,54570.15038817691
id_000604,-5834.3823250018795
id_000605,50859.25910571043
id_000606,7947.046677638278
id_000607,-42790.84331207844
id_000608,114928.86962873266
id_000609,51867.15550341737
id_000610,43372.96946029076
id_000611,-10049.221806321839
id_000612,5500.239020753397
id_000613,26099.44918733129
id_000614,-12121.095425326757
id_000615,43033.581544065804
id_000616,68974.27439967607
id_000617,50428.24424423938
id_000618,-43669.725548811955
id_000619,51298.7002240772
id_000620,-28001.51791173125
id_000621,142602.04818712288
id_000622,3301.1923348473356
id_000623,66446.10714851297
id_000624,34978.836619305905
id_000625,-48113.63239324713
id_000626,31130.504918970295
id_000627,-54189.97173832045
id_000628,-10388.609722546851
id_000629,-8849.645261227048
id_000630,31771.8935356929
id_000631,51454.83424980999
id_000632,1239.5860668103996
id_000633,-1600.8492358182666
id_000634,-17847.779503207134
id_000635,-20440.453834856926
id_000636,91947.35888575653
id_000637,64659.3817162143
id_000638,68370.27299868078
id_000639,36601.00176897613
id_000640,-40847.98385404698
id_000641,33035.97716127444
id_000642,1560.2803751717001
id_000643,21170.28775190631
id_000644,-118049.20850609115
id_000645,176826.55333060827
id_000646,-1253.0350626975815
id_000647,40028.585958808624
id_000648,20556.01899994309
id_000649,152901.6532704119
id_000650,-44669.1956896232
id_000651,-27093.67471616609
id_000652,37444.337884054556
id_000653,37242.39038569873
id_000654,66866.8546590161
id_000655,-15786.173235170198
id_000656,7443.098478784803
id_000657,93477.8970901806
id_000658,35501.478426023095
id_000659,165491.931984853
id_000660,9184.010438460438
id_000661,34951.71675454658
id_000662,6884.91055041262
id_000663,-59293.96080734188
id_000664,-61676.261383740115
id_000665,-31987.29002993599
id_000666,26859.584614059368
id_000667,66473.22701327236
id_000668,-35927.24867551769
id_000669,26274.276820927742
id_000670,24010.723054534967
id_000671,93569.52403542669
id_000672,116780.10214151809
id_000673,121929.90468316257
id_000674,-11827.520981724843
id_000675,32019.654506671824
id_000676,87255.69107034248
id_000677,50061.736463255045
id_000678,-58084.1169112791
id_000679,-38144.98896928744
id_000680,10073.160026161971
id_000681,54753.404278669084
id_000682,71897.9103906551
id_000683,74326.02443967637
id_000684,18952.547458136585
id_000685,9221.397654187807
id_000686,-53594.39659422089
id_000687,10989.429478622831
id_000688,6893.336807308286
id_000689,53562.253990469966
id_000690,396.2499517319666
id_000691,76562.45834130982
id_000692,-22172.93953763683
id_000693,-57259.47440406433
id_000694,43583.34321554232
id_000695,70862.89412818881
id_000696,-33517.828234360095
id_000697,-42222.388032738265
id_000698,13409.117270748378
id_000699,83278.34520903348
id_000700,50877.95271357409
id_000701,76956.08598705355
id_000702,-25654.763456988097
id_000703,18842.22690502684
id_000704,-77721.24415277313
id_000705,39670.50443472
id_000706,76928.96612229416
id_000707,-191941.59577830828
id_000708,-75942.94497737015
id_000709,14425.439925351056
id_000710,74234.39749443028
id_000711,8771.68918485305
id_000712,40815.841250296085
id_000713,71000.33454605794
id_000714,90481.32776181915
id_000715,39112.316506347765
id_000716,-24280.359278296808
id_000717,5327.252481229152
id_000718,21307.728169775437
id_000719,-34598.65796944944
id_000720,-55610.18938963478
id_000721,-30602.618500276745
id_000722,40330.58665930627
id_000723,56650.4502640775
id_000724,-21046.296329924415
id_000725,-61520.12735800733
id_000726,184927.1117279912
id_000727,-1729.8633967917267
id_000728,-46043.59986831449
id_000729,35364.03800815396
id_000730,44343.47864227039
id_000731,56787.89068194663
id_000732,-80790.746818517
id_000733,91031.08943329568
id_000734,-51376.65630045114
id_000735,105041.58579905116
id_000736,81399.99283148871
id_000737,61433.74502473763
id_000738,20564.44525683882
id_000739,49878.48257276286
id_000740,101055.81368084642
id_000741,77616.1682116398
id_000742,27144.732800765552
id_000743,-44989.8899979845
id_000744,60773.662800151375
id_000745,51683.9016129252
id_000746,45690.76295620229
id_000747,-8895.45873385009
id_000748,44564.11974848988
id_000749,-33270.06726338119
id_000750,43995.664469149706
id_000751,19521.00273747676
id_000752,65758.90505916733
id_000753,45186.814757348824
id_000754,47267.11463324942
id_000755,56750.50346621932
id_000756,-42836.65678470148
id_000757,89839.93914509655
id_000758,-89605.62717000491
id_000759,-43734.23262929868
id_000760,-30136.057517150613
id_000761,54478.523442930826
id_000762,22663.438740603066
id_000763,-14713.769756976548
id_000764,46965.113932751774
id_000765,18292.465233550323
id_000766,-4689.045509425807
id_000767,60636.22238228224
id_000768,-10067.91541418555
id_000769,-16619.241999280697
id_000770,82674.34380803819
id_000771,143316.3701412279
id_000772,-7456.547474672101
id_000773,-33040.99990026598
id_000774,43831.10418652119
id_000775,57822.906944412964
id_000776,-30950.43267339743
id_000777,79823.64115444153
id_000778,-77629.61720752704
id_000779,-28944.907228951495
id_000780,13032.342138796052
id_000781,20345.64524469153
id_000782,56036.181512114286
id_000783,33558.61896799157
id_000784,7947.046677638278
id_000785,80594.0439321376
id_000786,82289.14241919019
id_000787,43152.32835407127
id_000788,-7521.0545551588
id_000789,-91063.23203704659
id_000790,47056.74087799786
id_000791,23690.028746173673
id_000792,1797.773995182586
id_000793,-44027.8070729006
id_000794,35391.15787291329
id_000795,-51312.14921996444
id_000796,8771.68918485305
id_000797,39185.24984373019
id_000798,-45979.092787827794
id_000799,-9307.779987457478
id_000800,-520.019500728893
id_000801,26228.463348304693
id_000802,69423.98286901077
id_000803,-14255.635030746118
id_000804,-24188.732333050724
id_000805,81987.14171869254
id_000806,76150.13708770243
id_000807,30553.623382734448
id_000808,-37374.586191591414
id_000809,139311.90441515952
id_000810,129370.3808559592
id_000811,16524.433409115307
id_000812,74875.78611115289
id_000813,331.74287124520924
id_000814,4034.207896816024
id_000815,-2581.6257687658253
id_000816,43510.40987815989
id_000817,39780.82498782975
id_000818,65180.18242885923
id_000819,58043.54805063245
id_000820,55376.09928752803
id_000821,-6513.158157451853
id_000822,4611.089433051926
id_000823,-37439.09327207811
id_000824,102750.912167899
id_000825,-47436.697654869444
id_000826,9148.46431680538
id_000827,10154.519620440127
id_000828,-50350.06629488054
id_000829,13363.303798125336
id_000830,65840.26465344548
id_000831,98150.87129773099
id_000832,-19882.26590648468
id_000833,-401.2726907234792
id_000834,-23822.22455206638
id_000835,62533.26836769067
id_000836,86385.23509050466
id_000837,-21539.97717780996
id_000838,-50662.334346346135
id_000839,-8235.376509263828
id_000840,6682.963052056792
id_000841,-27002.047770920006
id_000842,-45906.15945044537
id_000843,-1069.7811722054066
id_000844,81720.68713985001
id_000845,17211.63549846095
id_000846,45141.001284725775
id_000847,-37988.85494355462
id_000848,24029.41666239863
id_000849,2357.803017627033
id_000850,50905.07257833347
id_000851,17467.82272633555
id_000852,69836.30412261817
id_000853,74646.71874803767
id_000854,4136.102193030041
id_000855,135573.89326793366
id_000856,50978.0059157159
id_000857,159636.23374599923
id_000858,-9389.139581735573
id_000859,59170.19125834487
id_000860,30645.25032798054
id_000861,14883.574651581486
id_000862,36619.69537683979
id_000863,132302.44310383394
id_000864,95127.18210461015
id_000865,-174201.5145222227
id_000866,45480.38920095074
id_000867,-8968.392071232516
id_000868,-14091.074748117604
id_000869,34172.887719954844
id_000870,10843.562803857974
id_000871,60563.289044899815
id_000872,68489.01980868625
id_000873,-66211.79517342137
id_000874,-42543.082341099565
id_000875,9642.145164690868
id_000876,33302.43174011703
id_000877,-19020.236183542595
id_000878,6251.948190585685
id_000879,24762.432224367316
id_000880,-25306.949283867412
id_000881,18567.346069288582
id_000882,125622.1023577654
id_000883,85075.33799230008
id_000884,-33938.575744863185
id_000885,-38217.92230666984
id_000886,47083.86074275725
id_000887,163915.58030780585
id_000888,111245.09821102556
id_000889,-26681.3534625587
id_000890,18613.159541911627
id_000891,-39885.90092896308
id_000892,-44348.5013812619
id_000893,-23978.35857779917
id_000894,56348.44956357986
id_000895,173482.16982912613
id_000896,-35304.55366665877
id_000897,19071.294268142057
id_000898,11630.818095345432
id_000899,22315.62456748238
id_000900,48210.50395046966
id_000901,3246.9526053285663
id_000902,26393.023630933207
id_000903,-6457.077333860827
id_000904,133191.59269153542
id_000905,4823.304282375684
id_000906,3805.140533700811
id_000907,15643.710078309501
id_000908,5225.358185015139
id_000909,-47343.22961555109
id_000910,-28174.504451255463
id_000911,-58633.87858275562
id_000912,33200.537443902955
id_000913,-42359.8284506074
id_000914,44435.105587516475
id_000915,-41837.186643890236
id_000916,5142.157496664724
id_000917,61525.37196998372
id_000918,13913.065469601854
id_000919,193531.61832422757
id_000920,-66155.71434983036
id_000921,-46062.29347617815
id_000922,-22127.12606501379
id_000923,-31968.596422072333
id_000924,-59733.40192570865
id_000925,69038.78148016277
id_000926,46900.606852265075
id_000927,-24463.61316878898
id_000928,38479.35414652089
id_000929,-21531.55092091423
id_000930,-51953.53783668704
id_000931,95749.87711346909
id_000932,9935.719608292842
id_000933,-40929.343448325075
id_000934,19612.629682722843
id_000935,76287.57750557155
id_000936,8927.823210585892
id_000937,52279.47675702476
id_000938,-85390.78768868496
id_000939,94348.35307001842
id_000940,35593.10537126918
id_000941,48064.63727570481
id_000942,8634.248766983921
id_000943,-4661.925644666477
id_000944,77661.98168426284
id_000945,-38172.1088340468
id_000946,72787.05997835663
id_000947,2430.736355009518
id_000948,-20908.85591205528
id_000949,-16033.93420614907
id_000950,-46437.22751405822
id_000951,-4249.604391059089
id_000952,-2581.6257687658253
id_000953,70542.19981982753
id_000954,56081.994984737335
id_000955,19273.24176649789
id_000956,-46712.10834979648
id_000957,-29365.65473945458
id_000958,14040.238536502995
id_000959,-59210.760118991486
id_000960,7672.16584190002
id_000961,48943.519512438346
id_000962,-55454.05536390196
id_000963,17586.569536341023
id_000964,52489.850512276316
id_000965,52398.22356703023
id_000966,-36751.89118273246
id_000967,32852.72327078227
id_000968,-47590.990586529995
id_000969,-112147.69679461433
id_000970,54909.538304401874
id_000971,-48554.91460568616
id_000972,-7795.935390897059
id_000973,-35514.9274219103
id_000974,38689.72790177239
id_000975,-5513.688016640579
id_000976,53983.001500973085
id_000977,17357.502173225806
id_000978,-26323.271938470087
id_000979,9477.584882062412
id_000980,-19369.89145073551
id_000981,148374.5457376263
id_000982,41942.48445800845
id_000983,28756.630599467786
id_000984,-39794.27398371699
id_000985,-41553.87955125628
id_000986,60407.15501916703
id_000987,56604.63679145446
id_000988,43573.07586457433
id_000989,133264.52602891784
id_000990,-40252.40870994742
id_000991,-10342.79624992381
id_000992,67087.49576523558
id_000993,125549.16902038296
id_000994,-49452.49045028333
id_000995,33741.872858483744
id_000996,14939.655475172454
id_000997,71733.35010802664
id_000998,76699.89875917893
id_000999,-71426.10479555257
id_001000,918.8917584490991
id_001001,2320.415801899777
id_001002,9752.465717800671
id_001003,-84539.0253167108
id_001004,55238.6588696589
id_001005,151527.24909172062
id_001006,-54712.61354503758
id_001007,-13907.820857625433
id_001008,18209.26454519991
id_001009,34905.903281923536
id_001010,31744.773670933573
id_001011,64896.87533622525
id_001012,48706.02589242741
id_001013,-28641.06543438162
id_001014,84048.74798672948
id_001015,60865.28974539746
id_001016,-12065.014601735726
id_001017,69946.62467572796
id_001018,16634.753962225048
id_001019,53535.13412571058
id_001020,76425.01792344067
id_001021,-21531.55092091423
id_001022,-13999.44780287152
id_001023,-3497.895221226685
id_001024,-102095.85268230423
id_001025,157684.94803107204
id_001026,1835.1612109099588
id_001027,-15584.22573681437
id_001028,-6540.2780222112415
id_001029,122342.22593676996
id_001030,-34534.150888962744
id_001031,58455.86930423984
id_001032,15489.417146648972
id_001033,98609.00602396141
id_001034,67820.51132720427
id_001035,114424.92142987918
id_001036,29664.473795032914
id_001037,101293.3073008573
id_001038,-1638.2364515456393
id_001039,36894.57621257804
id_001040,12959.40880141368
id_001041,-5238.80718090232
id_001042,-15263.531428453065
id_001043,52279.47675702476
id_001044,-63894.001677509834
