obs_id,age_pred
id_000477,9.86947081503854
id_000478,13.97066522284393
id_000479,16.38313252155298
id_000480,14.555505780106731
id_000481,14.847926058738132
id_000482,12.289248620713376
id_000483,11.411987784819177
id_000484,11.704408063450577
id_000485,12.362353690371227
id_000486,12.508563829686928
id_000487,12.143038481397678
id_000488,13.166509456607578
id_000489,11.338882715161326
id_000490,12.069933411739827
id_000491,12.069933411739827
id_000492,12.143038481397678
id_000493,13.89756015318608
id_000494,13.97066522284393
id_000495,13.31271959592328
id_000496,12.362353690371227
id_000497,14.921031128395981
id_000498,12.289248620713376
id_000499,12.947194247634028
id_000500,12.362353690371227
id_000501,11.485092854477028
id_000502,13.67824494421253
id_000503,13.166509456607578
id_000504,13.166509456607578
id_000505,14.04377029250178
id_000506,12.508563829686928
id_000507,12.362353690371227
id_000508,13.239614526265429
id_000509,11.558197924134877
id_000510,11.923723272424127
id_000511,12.87408917797618
id_000512,9.876781322004325
id_000513,10.973357366872076
id_000514,8.560890068163022
id_000515,8.268469789531622
id_000516,8.341574859189473
id_000517,8.999520486110123
id_000518,8.341574859189473
id_000519,8.560890068163022
id_000520,8.707100207478723
id_000521,8.049154580558072
id_000522,8.707100207478723
id_000523,8.926415416452274
id_000524,8.049154580558072
id_000525,8.122259650215922
id_000526,7.976049510900222
id_000527,7.976049510900222
id_000528,11.338882715161326
id_000529,11.704408063450577
id_000530,9.145730625425823
id_000531,10.900252297214227
id_000532,9.803676252346474
id_000533,10.169201600635725
id_000534,9.511255973715075
id_000535,10.022991461320025
id_000536,10.169201600635725
id_000537,10.520105934993406
id_000538,8.487784998505173
id_000539,8.378127394018398
id_000540,9.196904174186319
id_000541,10.520105934993406
id_000542,9.818297266278044
id_000543,9.562429522475568
id_000544,9.613603071236064
id_000545,9.145730625425823
id_000546,8.619374123889303
id_000547,8.297711817394763
id_000548,8.129570157181707
id_000549,11.265777645503476
id_000550,11.631302993792726
id_000551,12.727879038660479
id_000552,12.947194247634028
id_000553,11.558197924134877
id_000554,10.169201600635725
id_000555,9.657466113030775
id_000556,10.242306670293576
id_000557,11.631302993792726
id_000558,13.31271959592328
id_000559,14.33619057113318
id_000560,11.119567506187776
id_000561,9.620913578201849
id_000562,10.388516809609275
id_000563,10.169201600635725
id_000564,11.09763598529042
id_000565,10.607832018582826
id_000566,8.780205277136574
id_000567,10.359274781746135
id_000568,9.306561778673094
id_000569,8.407369421881539
id_000570,9.343114313502019
id_000571,9.76712371751755
id_000572,9.620913578201849
id_000573,13.97066522284393
id_000574,12.362353690371227
id_000575,12.947194247634028
id_000576,13.02029931729188
id_000577,11.704408063450577
id_000578,11.850618202766277
id_000579,11.631302993792726
id_000580,15.432766616000933
id_000581,13.239614526265429
id_000582,11.485092854477028
id_000583,14.26308550147533
id_000584,9.584361043372924
id_000585,9.511255973715075
id_000586,10.827147227556376
id_000587,10.754042157898526
id_000588,11.558197924134877
id_000589,10.096096530977874
id_000590,9.291940764741524
id_000591,11.338882715161326
id_000592,8.999520486110123
id_000593,10.900252297214227
id_000594,14.04377029250178
id_000595,11.411987784819177
id_000596,12.289248620713376
id_000597,11.192672575845627
id_000598,12.581668899344779
id_000599,13.166509456607578
id_000600,12.800984108318328
id_000601,11.558197924134877
id_000602,9.12379910452847
id_000603,9.16766214632318
id_000604,10.330032753882996
id_000605,11.170741054948271
id_000606,10.154580586704155
id_000607,8.765584263205003
id_000608,9.891402335935895
id_000609,9.087246569699543
id_000610,8.897173388589133
id_000611,10.11802805187523
id_000612,8.078396608421212
id_000613,8.780205277136574
id_000614,10.373895795677706
id_000615,10.32272224691721
id_000616,10.066854503114735
id_000617,10.125338558841015
id_000618,8.619374123889303
id_000619,8.546269054231454
id_000620,8.188054212907987
id_000621,8.692479193547154
id_000622,10.754042157898526
id_000623,10.754042157898526
id_000624,10.388516809609275
id_000625,9.949886391662176
id_000626,11.192672575845627
id_000627,9.730571182688625
id_000628,9.218835695083675
id_000629,11.777513133108428
id_000630,8.853310346794423
id_000631,9.854849801106969
id_000632,9.95719689862796
id_000633,10.213064642430435
id_000634,10.315411739951426
id_000635,8.999520486110123
id_000636,8.824068318931284
id_000637,9.072625555767974
id_000638,8.707100207478723
id_000639,10.242306670293576
id_000640,10.754042157898526
id_000641,8.633995137820873
id_000642,13.60513987455468
id_000643,12.508563829686928
id_000644,8.780205277136574
id_000645,9.438150904057224
id_000646,9.438150904057224
id_000647,8.414679928847322
id_000648,10.388516809609275
id_000649,10.169201600635725
id_000650,9.949886391662176
id_000651,8.268469789531622
id_000652,8.780205277136574
id_000653,10.022991461320025
id_000654,8.633995137820873
id_000655,8.999520486110123
id_000656,8.487784998505173
id_000657,12.216143551055527
id_000658,14.04377029250178
id_000659,13.89756015318608
id_000660,12.727879038660479
id_000661,15.652081824974482
id_000662,12.216143551055527
id_000663,9.657466113030775
id_000664,9.218835695083675
id_000665,10.242306670293576
id_000666,9.072625555767974
id_000667,10.242306670293576
id_000668,10.534726948924975
id_000669,12.800984108318328
id_000670,10.461621879267126
id_000671,11.046462436529925
id_000672,10.900252297214227
id_000673,11.411987784819177
id_000674,10.388516809609275
id_000675,11.411987784819177
id_000676,11.485092854477028
id_000677,11.485092854477028
id_000678,10.680937088240675
id_000679,11.777513133108428
id_000680,9.072625555767974
id_000681,8.926415416452274
id_000682,10.461621879267126
id_000683,9.657466113030775
id_000684,12.143038481397678
id_000685,10.607832018582826
id_000686,11.631302993792726
id_000687,10.973357366872076
id_000688,12.947194247634028
id_000689,10.754042157898526
id_000690,12.216143551055527
id_000691,10.680937088240675
id_000692,8.268469789531622
id_000693,9.511255973715075
id_000694,9.145730625425823
id_000695,7.976049510900222
id_000696,8.487784998505173
id_000697,7.976049510900222
id_000698,8.341574859189473
id_000699,9.949886391662176
id_000700,9.65015560606499
id_000701,9.182283160254748
id_000702,10.432379851403985
id_000703,9.701329154825485
id_000704,9.518566480680859
id_000705,9.620913578201849
id_000706,10.008370447388454
id_000707,9.065315048802189
id_000708,9.021452007007479
id_000709,9.372356341365158
id_000710,8.370816887052612
id_000711,8.824068318931284
id_000712,9.116488597562684
id_000713,8.392748407949968
id_000714,8.919104909486489
id_000715,8.824068318931284
id_000716,8.341574859189473
id_000717,8.414679928847322
id_000718,8.261159282565838
id_000719,8.027223059660717
id_000720,7.976049510900222
id_000721,7.976049510900222
id_000722,12.186901523192388
id_000723,14.343501078098965
id_000724,12.216143551055527
id_000725,10.169201600635725
id_000726,10.754042157898526
id_000727,9.365045834399375
id_000728,10.169201600635725
id_000729,11.631302993792726
id_000730,10.315411739951426
id_000731,11.923723272424127
id_000732,11.265777645503476
id_000733,11.777513133108428
id_000734,11.119567506187776
id_000735,12.143038481397678
id_000736,10.461621879267126
id_000737,10.900252297214227
id_000738,10.973357366872076
id_000739,12.581668899344779
id_000740,9.730571182688625
id_000741,11.485092854477028
id_000742,8.780205277136574
id_000743,11.046462436529925
id_000744,11.704408063450577
id_000745,11.777513133108428
id_000746,11.777513133108428
id_000747,14.482400710448882
id_000748,10.242306670293576
id_000749,11.996828342081978
id_000750,13.60513987455468
id_000751,10.754042157898526
id_000752,9.949886391662176
id_000753,12.508563829686928
id_000754,11.923723272424127
id_000755,15.578976755316631
id_000756,13.02029931729188
id_000757,13.31271959592328
id_000758,13.89756015318608
id_000759,11.850618202766277
id_000760,12.435458760029078
id_000761,12.65477396900263
id_000762,12.800984108318328
id_000763,12.289248620713376
id_000764,14.77482098908028
id_000765,12.581668899344779
id_000766,12.289248620713376
id_000767,12.581668899344779
id_000768,8.926415416452274
id_000769,11.309640687298186
id_000770,11.967586314218838
id_000771,12.238075071952881
id_000772,10.388516809609275
id_000773,9.145730625425823
id_000774,9.657466113030775
id_000775,10.607832018582826
id_000776,12.435458760029078
id_000777,10.827147227556376
id_000778,10.754042157898526
id_000779,10.680937088240675
id_000780,10.754042157898526
id_000781,12.289248620713376
id_000782,11.046462436529925
id_000783,11.631302993792726
id_000784,9.145730625425823
id_000785,8.122259650215922
id_000786,12.150348988363461
id_000787,10.60052151161704
id_000788,11.733650091313717
id_000789,10.29348021905407
id_000790,11.733650091313717
id_000791,11.748271105245287
id_000792,10.36658528871192
id_000793,10.278859205122501
id_000794,11.645924007724297
id_000795,13.217683005368073
id_000796,11.324261701229757
id_000797,11.031841422598356
id_000798,9.686708140893915
id_000799,12.121106960500322
id_000800,9.613603071236064
id_000801,10.607832018582826
id_000802,9.584361043372924
id_000803,10.169201600635725
id_000804,8.853310346794423
id_000805,10.169201600635725
id_000806,9.291940764741524
id_000807,8.341574859189473
id_000808,11.411987784819177
id_000809,9.803676252346474
id_000810,11.338882715161326
id_000811,12.069933411739827
id_000812,10.900252297214227
id_000813,8.166122692010633
id_000814,8.239227761668483
id_000815,8.685168686581369
id_000816,8.619374123889303
id_000817,8.743652742307649
id_000818,8.809447304999713
id_000819,8.692479193547154
id_000820,8.992209979144338
id_000821,8.97758896521277
id_000822,8.802136798033928
id_000823,8.787515784102359
id_000824,9.160351639357394
id_000825,9.218835695083675
id_000826,9.101867583631114
id_000827,9.028762513973264
id_000828,9.277319750809953
id_000829,9.452771917988795
id_000830,9.496634959783504
id_000831,9.233456709015243
id_000832,9.284630257775738
id_000833,10.04492298221738
id_000834,9.518566480680859
id_000835,9.204214681152104
id_000836,9.95719689862796
id_000837,10.373895795677706
id_000838,10.417758837472416
id_000839,10.461621879267126
id_000840,10.132649065806799
id_000841,10.49817441409605
id_000842,11.031841422598356
id_000843,10.330032753882996
id_000844,11.397366770887606
id_000845,11.192672575845627
id_000846,10.856389255419517
id_000847,10.973357366872076
id_000848,11.375435249990252
id_000849,12.040691383876688
id_000850,12.106485946568753
id_000851,11.945654793321483
id_000852,11.39005626392182
id_000853,11.777513133108428
id_000854,11.916412765458343
id_000855,10.739421143966956
id_000856,11.857928709732063
id_000857,12.428148253063293
id_000858,12.727879038660479
id_000859,12.727879038660479
id_000860,12.581668899344779
id_000861,11.865239216697848
id_000862,12.362353690371227
id_000863,13.166509456607578
id_000864,12.588979406310564
id_000865,12.939883740668243
id_000866,13.729418492973025
id_000867,12.65477396900263
id_000868,12.172280509260817
id_000869,12.947194247634028
id_000870,12.581668899344779
id_000871,13.89756015318608
id_000872,13.290788075025924
id_000873,12.508563829686928
id_000874,13.91218116711765
id_000875,13.473550749170549
id_000876,13.8390760974598
id_000877,13.60513987455468
id_000878,12.435458760029078
id_000879,11.872549723663631
id_000880,12.596289913276348
id_000881,13.73672899993881
id_000882,13.82445508352823
id_000883,16.69017381411595
id_000884,14.52626375224359
id_000885,13.751350013870379
id_000886,13.94142319498079
id_000887,14.555505780106731
id_000888,14.04377029250178
id_000889,13.97066522284393
id_000890,14.847926058738132
id_000891,14.555505780106731
id_000892,21.01799393786068
id_000893,8.100328129318568
id_000894,8.209985733805343
id_000895,8.151501678079063
id_000896,8.297711817394763
id_000897,8.195364719873773
id_000898,8.261159282565838
id_000899,8.407369421881539
id_000900,8.465853477607817
id_000901,8.531648040299883
id_000902,8.443921956710463
id_000903,8.443921956710463
id_000904,8.524337533334098
id_000905,8.487784998505173
id_000906,8.524337533334098
id_000907,8.633995137820873
id_000908,8.553579561197237
id_000909,8.707100207478723
id_000910,8.553579561197237
id_000911,8.560890068163022
id_000912,8.707100207478723
id_000913,8.853310346794423
id_000914,8.882552374657564
id_000915,9.065315048802189
id_000916,8.707100207478723
id_000917,8.926415416452274
id_000918,9.218835695083675
id_000919,9.365045834399375
id_000920,9.233456709015243
id_000921,9.218835695083675
id_000922,9.365045834399375
id_000923,9.218835695083675
id_000924,9.365045834399375
id_000925,9.438150904057224
id_000926,9.438150904057224
id_000927,9.291940764741524
id_000928,9.547808508544
id_000929,9.577050536407139
id_000930,9.862160308072754
id_000931,9.438150904057224
id_000932,9.65015560606499
id_000933,9.65015560606499
id_000934,9.906023349867464
id_000935,9.854849801106969
id_000936,9.562429522475568
id_000937,9.642845099099205
id_000938,10.04492298221738
id_000939,9.79636574538069
id_000940,9.584361043372924
id_000941,9.752502703585979
id_000942,9.555119015509785
id_000943,9.993749433456884
id_000944,9.657466113030775
id_000945,9.50394546674929
id_000946,9.949886391662176
id_000947,10.037612475251596
id_000948,10.096096530977874
id_000949,9.759813210551764
id_000950,10.388516809609275
id_000951,10.20575413546465
id_000952,9.584361043372924
id_000953,9.949886391662176
id_000954,9.789055238414905
id_000955,10.381206302643491
id_000956,10.08878602401209
id_000957,10.008370447388454
id_000958,10.191133121533081
id_000959,9.876781322004325
id_000960,10.14727007973837
id_000961,10.571279483753901
id_000962,10.512795428027621
id_000963,10.183822614567294
id_000964,10.169201600635725
id_000965,10.607832018582826
id_000966,10.680937088240675
id_000967,10.461621879267126
id_000968,10.534726948924975
id_000969,10.659005567343321
id_000970,10.761352664864312
id_000971,11.265777645503476
id_000972,10.169201600635725
id_000973,10.461621879267126
id_000974,10.388516809609275
id_000975,10.900252297214227
id_000976,10.856389255419517
id_000977,10.622453032514397
id_000978,10.900252297214227
id_000979,11.053772943495712
id_000980,11.11225699922199
id_000981,11.090325478324637
id_000982,11.923723272424127
id_000983,11.909102258492558
id_000984,10.534726948924975
id_000985,12.216143551055527
id_000986,12.91795221977089
id_000987,11.850618202766277
id_000988,11.411987784819177
id_000989,11.031841422598356
id_000990,12.143038481397678
id_000991,11.543576910203306
id_000992,12.143038481397678
id_000993,11.938344286355697
id_000994,12.048001890842471
id_000995,12.143038481397678
id_000996,11.368124743024467
id_000997,11.923723272424127
id_000998,12.420837746097508
id_000999,11.558197924134877
id_001000,10.169201600635725
id_001001,11.558197924134877
id_001002,11.909102258492558
id_001003,11.580129445032231
id_001004,11.850618202766277
id_001005,12.216143551055527
id_001006,11.923723272424127
id_001007,12.179591016226603
id_001008,12.413527239131723
id_001009,12.720568531694694
id_001010,12.727879038660479
id_001011,13.57589784669154
id_001012,13.239614526265429
id_001013,13.82445508352823
id_001014,13.005678303360309
id_001015,12.508563829686928
id_001016,13.76597102780195
id_001017,12.435458760029078
id_001018,12.508563829686928
id_001019,12.632842448105272
id_001020,13.67824494421253
id_001021,13.378514158615344
id_001022,12.800984108318328
id_001023,13.88293913925451
id_001024,13.751350013870379
id_001025,12.559737378447423
id_001026,14.21922245968062
id_001027,13.751350013870379
id_001028,12.815605122249899
id_001029,13.005678303360309
id_001030,12.289248620713376
id_001031,13.53203480489683
id_001032,13.349272130752205
id_001033,14.62861084976458
id_001034,14.877168086601271
id_001035,10.571279483753901
id_001036,13.79521305566509
id_001037,14.35081158506475
id_001038,15.469319150829858
id_001039,14.99413619805383
id_001040,12.800984108318328
id_001041,13.758660520836166
id_001042,14.26308550147533
id_001043,15.988365145400593
id_001044,15.18420937916424
id_001045,13.82445508352823
id_001046,14.921031128395981
id_001047,15.257314448822092
id_001048,13.817144576562445
id_001049,15.907949568776957
id_001050,13.948733701946574
id_001051,13.82445508352823
id_001052,16.675552800184384
id_001053,16.97528358578157
id_001054,8.041844073592287
id_001055,8.063775594489643
id_001056,8.041844073592287
id_001057,8.005291538763363
id_001058,8.122259650215922
id_001059,8.217296240771127
id_001060,8.231917254702697
id_001061,8.268469789531622
id_001062,8.312332831326334
id_001063,8.400058914915753
id_001064,8.341574859189473
id_001065,8.473163984573603
id_001066,8.473163984573603
id_001067,8.495095505470958
id_001068,8.707100207478723
id_001069,8.831378825897069
id_001070,8.882552374657564
id_001071,8.853310346794423
id_001072,8.853310346794423
id_001073,9.174972653288965
id_001074,9.262698736878384
id_001075,9.182283160254748
